id,author,timestamp,text,url,favoriteCount,retweetCount,replyCount,viewCount
1947374162382643201,ShamsCharania,Mon Jul 21 19:12:35 +0000 2025,"Free agent Doug McDermott has agreed to a one-year, $3.6 million deal to return to the Sacramento Kings, Mark Bartelstein and Andy Shiffman of @PrioritySports tell ESPN. McDermott will enter his 12th NBA season after shooting 44% from 3 in 42 Kings games in 2024-25. https://t.co/J6cMwmupxJ",https://x.com/ShamsCharania/status/1947374162382643201,,538,251,1187420
1947315784218239028,ShamsCharania,Mon Jul 21 15:20:36 +0000 2025,"RT @SportsCenter: Old ➡️ New

CP3 is BACK with the Clippers 🔥 

(via @ShamsCharania) https://t.co/X36UDyk9ca",https://x.com/ShamsCharania/status/1947315784218239028,,1145,336,1141191
1947312717024370810,ShamsCharania,Mon Jul 21 15:08:25 +0000 2025,"Twelve-time All-Star Chris Paul has agreed to a deal with the Los Angeles Clippers, CAA's Steven Heumann, Ty Sullivan and Jessica Holtz told ESPN. Paul had multiple suitors, but chose the contending Clippers and their shared history in L.A. for his likely final, 21st NBA season. https://t.co/qC640MFFeI",https://x.com/ShamsCharania/status/1947312717024370810,,5638,1620,11636392
1947112904911671372,ShamsCharania,Mon Jul 21 01:54:26 +0000 2025,"The Los Angeles Lakers have waived guard Jordan Goodwin, sources tell ESPN. Goodwin emerged as a key rotation piece for JJ Redick late last season, playing 29 games and four playoff contests. Goodwin and Shake Milton were released to clear space for arrival of Marcus Smart.",https://x.com/ShamsCharania/status/1947112904911671372,,868,861,3347835
1947030461479559440,ShamsCharania,Sun Jul 20 20:26:50 +0000 2025,"The Memphis Grizzlies are signing forward PJ Hall to a two-way NBA contract, agent Matt Bollero of ProMondo Sports tells ESPN. Hall, who played 19 games for the Nuggets last season, averaged 24.2 points and 14.7 rebounds on 65.5% shooting per-36 minutes in summer league.",https://x.com/ShamsCharania/status/1947030461479559440,,259,145,1190885
1947022633599656112,ShamsCharania,Sun Jul 20 19:55:44 +0000 2025,"The Denver Nuggets are signing guard Curtis Jones to a two-way NBA contract, agent Austin Walton of NEXT Sports tells ESPN. After going undrafted out of Iowa State, Jones had a stellar summer league for the Nuggets, averaging 15 points, 4.4 rebounds and 3.8 assists on 47% from 3.",https://x.com/ShamsCharania/status/1947022633599656112,,522,328,3580563
1946990636252446987,ShamsCharania,Sun Jul 20 17:48:35 +0000 2025,"The Los Angeles Lakers have waived guard Shake Milton, sources tell ESPN. Milton's $3 million contract for next season would have become fully guaranteed today. Lakers are clearing space for signing of Marcus Smart.",https://x.com/ShamsCharania/status/1946990636252446987,,1198,459,3140706
1946681395222380786,ShamsCharania,Sat Jul 19 21:19:46 +0000 2025,ESPN story on Marcus Smart intending to join the Los Angeles Lakers after a buyout with the Washington Wizards -- and after playoff berths in all of his nine seasons with LA's rival Boston Celtics: https://t.co/2MASjuBXoK,https://x.com/ShamsCharania/status/1946681395222380786,,463,217,2141335
1946678940052975982,ShamsCharania,Sat Jul 19 21:10:01 +0000 2025,"BREAKING: Marcus Smart has agreed to a contract buyout with the Washington Wizards and intends to sign a two-year, $11 million deal with the Los Angeles Lakers after clearing waivers, sources tell ESPN. A return to a grand stage for the 2022 NBA Defensive Player of the Year. https://t.co/8g9Bxzz11E",https://x.com/ShamsCharania/status/1946678940052975982,,6674,2709,11331207
1946666198747459597,ShamsCharania,Sat Jul 19 20:19:23 +0000 2025,"Japanese guard Yuki Kawamura has agreed to a two-way NBA deal with the Chicago Bulls, sources tell ESPN. Bulls finalized the deal with Kawamura's agents at Wasserman to sign the 5-foot-8 point guard amid a strong summer league. https://t.co/pBYWIwxXz3",https://x.com/ShamsCharania/status/1946666198747459597,,3253,559,3615831
1946287907901145397,ShamsCharania,Fri Jul 18 19:16:12 +0000 2025,Pelicans forward/center Derik Queen underwent surgery to repair a torn scapholunate ligament in his left wrist and will be re-evaluated in 12 weeks.,https://x.com/ShamsCharania/status/1946287907901145397,,440,530,2084862
1946045554724614618,ShamsCharania,Fri Jul 18 03:13:10 +0000 2025,On the biggest reason Damian Lillard returned to Portland for @SportsCenter at Night: https://t.co/aQVIl6WIrm,https://x.com/ShamsCharania/status/1946045554724614618,,530,254,2267575
1945967139506045391,ShamsCharania,Thu Jul 17 22:01:35 +0000 2025,"Sources: Damian Lillard reaches 3-year, $42M deal to return to Trail Blazers - via ESPN https://t.co/2VjHAPK9Cw",https://x.com/ShamsCharania/status/1945967139506045391,,578,375,4647847
1945962452803321918,ShamsCharania,Thu Jul 17 21:42:57 +0000 2025,"Portland traded Damian Lillard for Jrue Holiday, Toumani Camara, assets in 2023 – then Holiday to Boston for Robert Williams III, Malcolm Brogdon, assets (one led to Deni Avdija).

Now, Blazers have Lillard and Holiday, plus Avdija, Williams, Camara, a 2029 first, two MIL swaps.",https://x.com/ShamsCharania/status/1945962452803321918,,1859,513,3042274
1945958362912313726,ShamsCharania,Thu Jul 17 21:26:42 +0000 2025,"Lillard will use the 2025-26 season to rehabilitate a torn Achilles tendon, but a return to the franchise and Portland where his family and kids reside were of the ultimate importance. He also had multiple mid-level exception and minimum offers from NBA contenders.",https://x.com/ShamsCharania/status/1945958362912313726,,527,109,1634664
1947363991837171761,ShamsCharania,Mon Jul 21 18:32:10 +0000 2025,"The Los Angeles Lakers plan to sign 7-footer Christian Koloko and forward Chris Manon on two-way NBA contracts, sources tell ESPN. Manon, undrafted out of Vanderbilt, played for the Warriors in California and Las Vegas summer leagues. Koloko played 37 games for L.A. last season.",https://x.com/ShamsCharania/status/1947363991837171761,,692,333,1608572
